B 1000
I 168 190
I 72 80
I 26 20
I 173 144
I 179 69
I 65 93
I 105 2
I 129 17
I 101 85
I 96 6
I 119 111
I 13 1
I 134 136
I 66 102
I 33 75
I 177 86
I 27 21
I 9 135
I 23 183
I 172 10
I 143 86
I 157 82
I 30 105
I 25 50
I 110 73
I 13 168
I 16 41
I 111 56
I 80 138
I 82 149
I 170 156
I 46 59
I 118 147
I 120 90
I 113 81
I 140 157
I 151 129
I 13 131
I 158 198
I 32 125
I 29 114
I 45 43
I 136 35
B 1000
I 80 43
I 65 119
I 135 131
I 86 139
I 170 13
I 10 53
I 196 53
I 120 111
I 72 143
I 143 162
I 136 179
I 39 117
I 95 68
I 18 196
I 77 110
I 23 45
I 64 142
I 28 82
I 69 27
I 136 188
I 121 100
I 37 198
I 160 169
I 178 153
I 152 54
I 162 160
I 8 19
I 55 60
I 111 129
I 58 140
I 188 156
I 180 120
I 189 9
I 49 136
I 47 150
I 187 1
I 62 94
I 113 111
I 50 25
I 126 35
I 177 112
I 19 98
I 124 176
I 143 195
I 194 173
I 31 67
I 76 195
I 68 165
I 145 196
I 84 153
I 55 113
I 103 84
I 157 36
I 167 82
I 170 82
I 19 153
I 4 45
I 148 89
I 112 108
I 185 129
I 59 52
I 68 190
I 94 44
I 41 98
I 84 35
I 28 94
I 42 11
I 21 78
I 132 180
I 191 169
I 175 185
I 110 7
I 95 148
I 59 188
I 194 91
I 138 166
I 193 3
I 81 98
I 45 188
I 17 38
I 26 122
I 28 9
I 169 144
I 137 26
I 74 141
I 104 85
I 167 100
I 16 173
I 159 17
I 68 85
I 62 137
I 192 129
I 121 19
I 80 146
I 117 188
I 9 103
I 66 182
I 63 137
I 124 160
I 168 145
I 197 52
I 36 0
I 86 22
I 46 57
I 162 136
I 172 195
I 94 43
I 199 39
I 51 190
I 169 127
I 45 179
I 199 145
I 96 35
I 129 165
I 122 7
I 182 62
I 112 127
I 172 41
I 37 53
I 11 93
I 99 159
I 149 20
I 20 81
I 118 155
I 71 139
I 16 102
I 15 158
I 164 165
I 91 71
I 65 133
I 169 171
I 191 176
I 12 34
I 72 57
I 194 146
I 72 49
I 152 115
I 48 183
I 9 88
I 74 39
I 54 166
I 119 40
I 88 149
I 3 190
I 145 147
I 72 196
I 197 191
I 53 145
I 67 42
I 31 13
I 197 173
I 83 120
I 33 143
I 119 54
I 13 24
I 113 97
I 134 128
I 4 110
I 142 177
I 154 173
I 96 48
I 84 187
I 17 83
I 105 159
I 166 181
I 179 54
I 177 19
I 133 124
I 165 111
I 116 160
I 148 63
I 159 20
I 193 176
I 27 163
I 189 18
I 97 59
I 175 172
I 125 152
I 19 95
I 21 120
I 61 50
I 73 23
I 49 87
I 96 151
I 5 189
I 69 101
I 18 150
I 89 125
I 59 181
I 0 97
I 104 13
I 53 58
I 150 125
I 101 14
I 198 152
I 42 10
I 93 199
I 121 173
I 173 78
I 58 18
I 131 2
I 114 46
I 5 71
I 35 24
I 118 96
I 185 24
I 68 153
I 0 61
I 130 176
I 10 170
I 126 128
I 98 130
I 22 193
I 39 49
I 39 156
I 14 143
I 110 96
I 113 73
I 91 149
I 71 35
I 154 142
I 0 55
I 195 98
I 92 130
I 192 24
I 155 136
I 86 123
I 157 187
I 98 115
I 100 194
I 137 107
I 30 16
I 67 192
I 54 163
I 128 44
I 169 13
I 17 170
I 140 106
I 88 145
I 51 185
I 163 77
I 28 191
I 153 113
I 168 101
I 1 199
I 19 165
I 6 170
I 42 46
I 65 101
I 177 122
I 19 118
I 87 5
I 63 143
I 179 6
I 64 92
I 17 18
I 19 104
I 71 170
I 84 102
I 77 110
I 30 175
I 92 55
I 57 61
I 103 133
I 99 104
I 137 127
I 16 35
I 157 1
I 57 43
I 25 148
I 152 166
I 103 115
I 102 84
I 171 108
I 24 97
I 182 83
I 169 12
I 112 106
I 155 63
I 162 40
I 132 99
I 16 24
I 181 131
I 110 90
I 186 53
I 120 92
I 120 19
I 88 192
I 49 82
I 37 165
I 128 192
I 98 106
I 57 95
I 131 3
I 107 24
I 54 107
I 141 68
I 35 124
I 76 111
I 196 171
I 39 195
I 187 93
I 109 115
I 137 78
I 131 1
I 61 92
I 181 186
I 128 185
I 2 129
I 178 0
I 5 55
I 19 154
I 181 51
I 126 158
I 12 110
I 128 97
I 66 182
I 32 39
I 126 129
I 160 91
I 190 19
I 195 65
I 117 16
I 192 48
I 51 25
I 162 161
I 79 11
I 28 9
I 109 130
I 45 160
I 187 39
I 132 14
I 35 144
I 91 169
I 180 21
I 89 39
I 132 109
I 23 179
I 96 34
I 113 30
I 46 5
I 86 59
I 2 99
I 31 115
I 72 143
I 161 48
I 54 142
I 2 107
I 22 185
I 57 42
I 59 196
I 140 30
I 168 2
I 35 145
I 80 20
I 156 188
I 178 52
I 27 28
I 130 7
I 122 109
I 113 199
I 97 141
I 75 26
I 30 199
I 167 72
I 177 159
I 196 170
I 5 125
I 119 166
I 64 112
I 38 108
I 80 103
I 76 114
I 120 143
I 177 162
I 95 190
I 112 139
I 122 101
I 126 95
I 108 15
I 23 90
I 96 95
I 93 20
I 57 194
I 166 43
I 34 188
I 34 187
I 102 20
I 29 115
I 121 125
I 93 105
I 86 137
I 48 44
I 22 89
I 37 167
I 45 119
I 18 47
I 34 172
I 106 197
I 155 198
I 77 2
I 79 31
I 132 52
I 72 3
I 47 12
I 176 114
I 190 87
I 73 20
I 144 173
I 24 52
I 104 66
I 127 98
I 93 50
I 136 184
I 190 44
I 169 32
I 22 72
I 118 40
I 163 122
I 93 108
I 154 85
I 4 15
I 73 195
I 14 199
I 175 106
I 110 49
I 186 188
I 129 23
I 66 11
I 94 169
I 82 134
I 39 17
I 32 79
I 166 97
I 138 87
I 84 67
I 30 97
I 147 1
I 132 31
I 116 184
I 52 22
I 66 73
I 82 47
I 149 63
I 158 28
I 122 58
I 133 129
I 167 2
I 81 124
I 193 136
I 1 80
I 45 188
I 81 84
I 113 55
I 165 23
I 58 61
I 184 136
I 169 49
I 47 147
I 121 66
I 178 140
I 83 9
I 8 44
I 172 100
I 163 17
I 57 14
I 8 118
I 47 129
I 137 64
I 74 142
I 116 177
I 18 95
I 75 103
I 58 142
I 53 136
I 72 11
I 102 129
I 162 83
I 28 33
I 111 92
I 158 78
I 49 79
I 139 122
I 121 44
I 192 89
I 78 108
I 184 144
I 9 128
I 15 5
I 35 108
I 193 51
I 25 60
I 111 35
I 152 136
I 62 151
I 194 67
I 57 125
I 145 63
I 102 78
I 2 5
I 140 144
I 86 175
I 164 82
I 38 146
I 4 170
I 110 187
I 123 159
I 177 35
I 9 46
I 96 59
I 190 3
I 63 152
I 6 108
I 7 17
I 181 16
I 117 90
I 98 82
I 5 101
I 83 105
I 134 7
I 26 81
I 72 45
I 14 84
I 39 171
I 162 65
I 27 74
I 146 26
I 177 184
I 76 142
I 197 40
I 183 189
I 107 97
I 18 59
I 4 65
I 153 26
I 21 19
I 122 110
I 118 180
I 138 77
I 157 84
I 99 46
I 116 1
I 174 14
I 4 199
I 127 121
I 40 31
I 135 1
I 7 60
I 51 171
I 189 120
I 12 11
I 41 31
I 153 181
I 81 23
I 34 164
I 47 32
I 77 118
I 72 131
I 110 18
I 42 67
I 103 35
I 58 106
I 134 144
I 145 122
I 23 103
I 100 21
I 125 169
I 86 87
I 172 70
I 177 128
I 67 172
I 165 38
I 165 164
I 93 193
I 192 173
I 120 159
I 134 78
I 41 42
I 29 195
I 10 139
I 197 12
I 39 34
I 98 96
I 92 176
I 105 75
I 30 153
I 121 157
I 80 186
I 135 96
I 87 144
I 122 45
I 150 135
I 103 8
I 111 87
I 74 187
I 185 192
I 165 158
I 87 120
I 156 103
I 144 33
I 196 91
I 49 169
I 53 100
I 143 31
I 26 132
I 57 24
I 18 23
I 110 105
I 67 136
I 123 189
I 67 90
I 10 167
I 169 90
I 199 93
I 40 4
I 25 69
I 70 11
I 145 177
I 155 96
I 118 166
I 125 168
I 111 66
I 14 103
I 56 158
I 20 98
I 190 67
I 149 7
I 153 114
I 93 34
I 153 120
I 61 186
I 34 36
I 131 133
I 50 189
I 51 130
I 72 57
I 27 14
I 40 68
I 94 42
I 47 105
I 176 124
I 113 63
I 15 141
I 2 104
I 31 100
I 197 74
I 149 40
I 8 4
I 145 164
I 156 188
I 124 92
I 185 155
I 35 164
I 9 180
I 112 173
I 23 157
I 4 144
I 176 128
I 1 5
I 190 172
I 128 124
I 183 114
I 128 36
I 114 62
I 27 101
I 54 156
I 76 183
I 45 51
I 35 33
I 187 135
I 105 54
I 0 171
I 121 16
I 192 188
I 153 0
I 179 91
I 187 173
I 4 135
I 187 63
I 98 180
I 29 70
I 6 130
I 182 22
I 35 105
I 100 82
I 6 135
I 3 44
I 161 87
I 53 11
I 88 39
I 50 89
I 191 167
I 161 53
I 164 70
I 32 141
I 47 181
I 143 21
I 101 55
I 75 0
I 173 61
I 87 77
I 189 116
I 85 72
I 155 197
I 69 20
I 186 189
I 62 181
I 4 103
I 166 52
I 12 84
I 4 41
I 152 172
I 191 123
I 30 148
I 175 166
I 58 126
I 144 85
I 109 62
I 134 78
I 125 145
I 152 172
I 162 126
I 152 163
I 152 60
I 196 76
I 64 116
I 19 67
I 192 60
I 131 151
I 58 153
I 16 88
I 25 124
I 61 102
I 187 117
I 23 73
I 167 183
I 150 168
I 171 77
I 157 55
I 188 53
I 95 17
I 78 94
I 161 103
I 113 10
I 84 0
I 138 45
I 197 64
I 137 74
I 5 81
I 112 150
I 40 143
I 171 1
I 62 96
I 175 58
I 38 118
I 35 92
I 33 57
I 95 164
I 199 40
I 54 112
I 98 93
I 109 119
I 45 168
I 62 72
I 112 161
I 192 74
I 184 179
I 174 110
I 20 192
I 128 8
I 143 30
I 172 146
I 180 83
I 94 76
I 11 175
I 21 95
I 108 122
I 31 99
I 196 97
I 146 198
I 173 93
I 172 45
I 151 21
I 135 149
I 79 183
I 70 61
I 82 134
I 80 190
I 185 15
I 62 16
I 156 120
I 163 168
I 11 88
I 136 164
I 70 152
I 6 25
I 183 63
I 197 129
I 81 103
I 173 98
I 88 61
I 30 126
I 135 34
I 117 171
I 11 22
I 82 195
I 23 128
I 15 63
I 34 26
I 101 70
I 51 160
I 195 134
I 88 16
I 107 161
I 148 26
I 149 44
I 35 87
I 86 53
I 0 74
I 132 69
I 192 147
I 61 188
I 13 153
I 80 85
I 61 128
I 84 12
I 51 111
I 6 161
I 41 192
I 51 46
I 22 57
I 102 38
I 168 92
I 9 34
I 188 56
I 181 42
I 134 84
I 90 49
I 22 27
I 67 153
I 180 193
I 141 167
I 31 21
I 107 166
I 1 75
I 138 152
I 180 168
I 149 150
I 26 54
I 25 80
I 128 74
I 115 89
I 105 103
I 60 34
I 175 54
I 127 139
I 180 120
I 60 55
I 138 121
I 75 41
I 145 194
I 161 173
I 191 192
I 44 123
I 42 193
I 103 159
I 68 88
I 71 153
I 85 98
I 93 184
I 125 194
I 154 5
I 152 61
I 104 162
I 120 124
I 23 102
I 166 143
I 32 104
I 145 191
I 150 88
I 25 15
I 122 175
I 162 48
I 144 30
I 123 158
I 56 160
I 5 153
I 174 70
I 196 20
I 27 63
I 124 156
I 169 197
I 56 129
I 166 130
I 97 120
I 143 5
I 182 75
I 64 35
I 5 196
I 107 103
I 126 31
I 87 89
I 164 20
I 106 157
I 78 84
I 103 144
I 172 146
I 7 109
I 144 161
I 27 81
I 28 48
I 121 31
I 156 116
I 36 139
I 94 50
I 21 31
I 125 130
I 99 164
I 138 73
I 189 37
I 90 22
I 145 97
I 178 83
I 1 162
I 76 175
I 4 45
I 130 164
I 70 180
I 142 102
I 4 161
I 177 139
I 194 102
I 157 23
I 107 169
I 48 36
I 89 192
I 115 73
I 69 8
I 24 123
I 6 28
I 58 92
I 92 118
I 151 165
I 152 23
I 0 131
I 145 82
I 129 109
I 123 50
I 153 99
I 84 172
I 154 49
I 26 176
I 176 79
I 70 33
I 94 40
I 144 172
I 73 157
I 168 25
I 77 177
I 143 197
I 169 121
I 93 85
I 187 93
I 46 24
I 1 112
I 199 149
I 11 93
I 127 142
I 122 144
I 56 31
I 48 198
I 105 12
I 43 188
I 129 4
I 106 117
I 170 136
I 194 155
I 122 74
I 120 125
I 52 141
I 37 57
I 12 8
I 9 145
I 124 184
I 112 107
I 71 7
I 164 37
I 188 8
I 82 67
I 60 177
I 59 110
I 115 183
I 92 140
I 107 199
I 34 150
I 93 149
I 45 13
I 83 64
I 98 38
I 190 25
B 1000
I 13 116
I 42 149
I 55 77
I 1 22
I 37 117
I 164 104
I 170 57
I 170 99
I 19 20
I 32 106
I 134 187
I 37 166
I 138 42
I 145 79
I 98 16
I 166 117
I 197 177
I 80 189
I 68 114
I 187 175
I 111 46
I 167 95
I 89 157
I 31 168
I 35 177
I 6 91
I 68 197
I 96 109
I 134 86
I 57 81
I 170 138
I 198 11
I 148 138
I 130 126
I 179 187
I 107 47
I 128 138
I 25 99
I 171 31
I 48 165
I 6 45
I 96 140
I 139 55
I 104 165
I 106 194
I 119 3
I 135 107
I 139 53
I 123 67
I 18 156
I 117 28
I 173 150
I 62 114
I 14 39
I 18 171
I 149 175
I 125 19
I 73 181
I 116 52
I 21 191
I 168 52
I 18 27
I 174 172
I 74 94
I 105 180
I 110 23
I 151 114
I 89 49
I 53 176
I 37 132
I 74 48
I 40 112
I 62 24
I 7 166
I 101 105
I 11 12
I 100 60
I 182 73
I 149 163
I 23 102
I 162 60
I 53 123
I 193 184
I 7 104
I 43 84
I 116 184
I 19 96
I 79 139
I 136 52
I 122 52
I 179 20
I 41 2
I 176 90
I 139 16
I 101 127
I 76 165
I 155 117
I 18 23
I 121 18
I 50 61
I 114 18
I 123 160
I 54 199
I 114 173
I 108 37
I 3 157
I 180 117
I 40 134
I 45 4
I 65 83
I 25 158
I 109 65
I 13 164
I 51 170
I 135 104
I 79 124
I 109 15
I 54 170
I 30 67
I 34 76
I 111 182
I 183 163
I 88 91
I 105 124
I 130 87
I 66 82
I 82 42
I 102 76
I 51 189
I 19 43
I 12 114
I 39 24
I 42 23
I 37 16
I 134 154
I 29 93
I 166 105
I 175 63
I 76 122
I 167 164
I 135 91
I 143 31
I 65 165
I 49 79
I 164 162
I 39 197
I 119 4
I 185 36
I 174 39
I 43 169
I 46 144
I 54 132
I 161 81
I 154 94
I 94 149
I 76 105
I 28 99
I 159 81
I 112 6
I 14 185
I 93 2
I 75 120
I 138 133
I 17 29
I 100 43
I 73 110
I 126 89
I 18 177
I 3 158
I 73 7
I 3 106
I 43 73
I 81 79
I 74 159
I 95 119
I 7 40
I 96 163
I 136 45
I 37 91
I 193 22
I 180 61
I 105 29
I 59 89
I 14 99
I 24 170
I 198 77
I 103 105
I 50 63
I 53 63
I 173 176
I 159 148
I 136 124
I 129 157
I 148 62
I 126 9
I 135 96
I 28 182
I 137 195
I 125 193
I 56 78
I 33 56
I 163 33
I 22 172
I 192 88
I 79 143
I 70 42
I 8 149
I 198 51
I 17 60
I 24 112
I 112 52
I 102 40
I 42 147
I 1 120
I 97 84
I 132 23
I 86 195
I 149 134
I 145 59
I 44 6
I 11 80
I 105 98
I 187 53
I 42 31
I 91 35
I 139 165
I 27 140
I 89 95
I 26 198
I 5 11
I 122 24
I 145 58
I 49 28
I 162 1
I 24 62
I 18 146
I 196 54
I 4 97
I 103 5
I 178 115
I 49 192
I 155 43
I 185 170
I 164 93
I 10 20
I 87 89
I 177 160
I 164 23
I 17 74
I 159 93
I 78 199
I 61 78
I 176 157
I 75 138
I 59 103
I 53 45
I 105 39
I 22 82
I 190 154
I 131 25
I 199 14
I 44 187
I 59 78
I 145 57
I 94 170
I 18 186
I 179 22
I 3 35
I 165 189
I 96 119
I 134 17
I 126 14
I 120 45
I 170 10
I 23 174
I 186 32
I 22 15
I 168 177
I 47 12
I 134 136
I 147 183
I 124 163
I 13 70
I 169 79
I 180 38
I 58 158
I 116 12
I 143 180
I 50 86
I 140 174
I 26 134
I 160 29
I 88 54
I 196 147
I 113 155
I 187 42
I 190 144
I 5 196
I 152 49
I 7 103
I 192 31
I 78 118
I 102 184
I 90 142
I 169 152
I 108 123
I 122 63
I 105 49
I 198 101
I 11 96
I 62 43
I 168 129
I 4 147
I 190 89
I 15 176
I 183 98
I 177 70
I 151 114
I 5 80
I 57 156
I 59 24
I 173 31
I 174 172
I 4 101
I 8 36
I 13 48
I 183 180
I 174 197
I 3 6
I 179 151
I 75 170
I 174 85
I 162 33
I 79 73
I 4 65
I 146 164
I 2 99
I 88 40
I 80 150
I 35 114
I 154 60
I 11 181
I 177 175
I 114 44
I 40 69
I 27 88
I 186 111
I 42 176
I 52 145
I 197 146
I 181 67
I 74 116
I 154 135
I 49 190
I 7 29
I 138 76
I 112 2
I 169 65
I 9 148
I 190 158
I 89 28
I 71 120
I 16 105
I 75 180
I 113 81
I 164 134
I 90 5
I 173 167
I 134 169
I 51 42
I 57 55
I 4 184
I 28 35
I 181 122
I 123 91
I 67 149
I 102 56
I 84 35
I 186 60
I 174 173
I 104 125
I 130 62
I 178 52
I 63 82
I 22 32
I 166 39
I 22 136
I 176 65
I 147 149
I 141 150
I 86 53
I 141 196
I 47 134
I 120 185
I 72 146
I 125 132
I 71 152
I 30 61
I 123 176
I 26 156
I 110 99
I 91 49
I 145 178
I 167 50
I 190 54
I 61 104
I 21 3
I 161 22
I 186 100
I 188 81
I 38 190
I 2 109
I 145 188
I 101 110
I 91 108
I 1 130
I 106 41
I 157 138
I 78 47
I 191 135
I 20 108
I 118 79
I 82 89
I 102 29
I 11 116
I 178 111
I 55 199
I 135 47
I 9 126
I 72 181
I 0 71
I 25 30
I 148 122
I 165 73
I 59 182
I 71 196
I 193 2
I 134 126
I 171 130
I 16 140
I 142 43
I 173 179
I 125 31
I 67 190
I 166 10
I 152 175
I 195 27
I 65 41
I 71 70
I 173 0
I 35 181
I 85 49
I 113 87
I 93 146
I 58 62
I 164 84
I 33 79
I 127 111
I 80 157
I 187 81
I 191 10
I 191 161
I 33 114
I 157 21
I 197 190
I 184 35
I 42 77
I 125 132
I 4 32
I 81 22
I 184 193
I 69 44
I 36 158
I 21 59
I 96 79
I 175 118
I 45 164
I 129 131
I 29 128
I 9 63
I 154 192
I 150 182
I 48 67
I 106 199
I 194 54
I 134 9
I 17 199
I 30 101
I 32 22
I 186 131
I 99 61
I 86 101
I 96 198
I 146 184
I 139 33
I 1 7
I 186 62
I 166 33
I 155 148
I 67 104
I 135 29
I 88 7
I 97 30
I 117 116
I 120 56
I 152 32
I 52 103
I 116 45
I 113 157
I 14 154
I 141 35
I 127 50
I 186 20
I 138 33
I 59 32
I 17 141
I 22 95
I 183 128
I 84 118
I 43 18
I 189 18
I 153 56
I 34 138
I 81 12
I 51 117
I 64 22
I 21 193
I 90 123
I 179 120
I 80 149
I 46 13
I 27 46
I 197 39
I 38 137
I 189 14
I 27 35
I 30 154
I 185 162
I 161 65
I 31 28
I 64 61
I 19 133
I 64 25
I 149 138
I 0 86
I 103 139
I 69 56
I 160 44
I 189 156
I 17 87
I 65 119
I 128 192
I 89 22
I 75 71
I 109 124
I 69 120
I 22 172
I 187 121
I 172 80
I 124 105
I 87 42
I 91 192
I 36 88
I 58 53
I 90 162
I 49 77
I 101 193
I 36 186
I 29 18
I 140 159
I 148 139
I 51 189
I 38 65
I 173 61
I 89 35
I 143 62
I 120 191
I 146 120
I 5 134
I 76 175
I 28 91
I 35 157
I 194 172
I 41 184
I 61 152
I 106 198
I 30 199
I 100 16
I 177 180
I 97 122
I 107 74
I 174 49
I 93 72
I 101 25
I 71 56
I 14 16
I 41 140
I 126 179
I 178 43
I 50 154
I 175 11
I 135 190
I 44 37
I 85 170
I 118 63
I 115 102
I 77 155
I 1 2
I 45 134
I 186 19
I 117 60
I 23 181
I 171 49
I 62 51
I 97 180
I 117 64
I 62 166
I 191 30
I 79 117
I 0 108
I 121 95
I 6 108
I 180 141
I 58 3
I 180 12
I 43 171
I 81 159
I 117 161
I 100 158
I 59 152
I 171 136
I 98 28
I 133 142
I 74 158
I 168 185
I 131 71
I 181 175
I 106 36
I 61 14
I 56 71
I 186 177
I 7 23
I 89 39
I 124 44
I 173 89
I 35 72
I 23 171
I 135 194
I 6 151
I 128 104
I 59 104
I 122 171
I 149 119
I 50 62
I 66 71
I 109 82
I 95 116
I 198 53
I 161 59
I 66 27
I 6 128
I 157 37
I 46 174
I 156 135
I 184 159
I 66 177
I 163 190
I 29 13
I 77 188
I 149 98
I 199 120
I 146 44
I 189 49
I 170 158
I 73 46
I 189 96
I 188 89
I 38 55
I 55 66
I 121 66
I 74 45
I 164 70
I 62 173
I 13 60
I 48 49
I 88 128
I 85 49
I 176 37
I 90 185
I 185 141
I 27 71
I 8 47
I 104 92
I 193 108
I 101 29
I 111 31
I 54 195
I 35 187
I 57 56
I 11 170
I 37 149
I 88 170
I 136 31
I 7 45
I 170 186
I 132 39
I 9 109
I 96 62
I 98 80
I 78 94
I 184 161
I 10 104
I 146 109
I 39 93
I 3 137
I 91 72
I 48 111
I 182 156
I 90 177
I 125 118
I 19 160
I 19 36
I 56 142
I 78 18
I 182 72
I 118 41
I 150 138
I 199 107
I 42 4
I 107 113
I 9 154
I 90 11
I 81 160
I 64 93
I 34 193
I 22 114
I 92 31
I 133 22
I 197 161
I 55 44
I 71 162
I 187 116
I 44 20
I 77 199
I 192 38
I 24 112
I 167 168
I 25 43
I 186 133
I 166 72
I 1 64
I 37 16
I 71 86
I 94 168
I 79 15
I 93 43
I 128 152
I 192 27
I 12 5
I 38 166
I 82 104
I 167 107
I 95 103
I 11 86
I 37 41
I 128 72
I 90 174
I 22 40
I 186 122
I 161 191
I 94 73
I 189 50
I 133 150
I 22 153
I 199 158
I 136 83
I 195 106
I 156 146
I 19 169
I 74 187
I 14 47
I 137 82
I 167 116
I 160 88
I 147 56
I 192 50
I 89 41
I 163 52
I 94 77
I 171 96
I 178 106
I 168 86
I 117 173
I 61 185
I 139 1
I 128 166
I 66 127
I 45 51
I 110 188
I 139 137
I 185 28
I 144 124
I 160 13
I 89 68
I 196 102
I 139 107
I 196 98
I 43 107
I 192 33
I 132 150
I 70 157
I 15 102
I 125 183
I 19 195
I 32 48
I 4 100
I 55 180
I 159 28
I 171 14
I 122 186
I 145 166
I 100 81
I 75 50
I 166 76
I 90 7
I 192 128
I 39 82
I 60 189
I 166 45
I 16 126
I 19 35
I 163 4
I 36 2
I 119 58
I 47 8
I 23 94
I 174 91
I 2 49
I 53 41
I 196 170
I 110 95
I 70 149
I 57 48
I 122 37
I 76 178
I 49 140
I 117 17
I 70 99
I 10 173
I 47 84
I 36 27
I 128 130
I 179 48
I 151 184
I 155 163
I 105 36
I 31 2
I 65 83
I 169 45
I 125 185
I 30 114
I 38 53
I 8 137
I 170 98
I 138 152
I 179 43
I 6 25
I 73 172
I 192 168
I 177 10
I 48 147
I 183 52
I 11 112
I 41 140
I 192 17
I 133 51
I 186 150
I 150 162
I 36 125
I 57 5
I 174 68
I 0 66
I 128 140
I 188 31
I 12 118
I 99 195
I 87 32
I 182 43
I 170 12
I 183 26
I 9 2
I 74 170
I 167 178
I 87 35
I 178 3
I 174 21
I 8 32
I 154 72
I 70 176
I 18 127
I 154 19
I 91 188
I 186 122
I 6 17
I 135 152
I 196 35
I 56 158
I 85 27
I 167 65
I 151 73
I 111 24
I 67 99
I 15 14
I 41 129
I 53 162
I 191 32
I 19 106
I 162 83
I 41 109
I 112 31
I 38 94
I 136 181
I 42 51
I 23 132
I 189 41
I 198 101
I 194 49
I 134 30
I 53 13
I 154 130
I 59 185
I 164 72
I 181 159
I 32 142
I 178 36
I 192 125
I 52 65
I 187 55
I 156 177
I 0 193
I 192 20
I 132 188
I 165 158
I 136 130
I 194 88
I 51 77
I 121 27
I 81 112
I 84 17
I 137 180
I 189 44
I 125 188
I 9 122
I 197 84
I 98 21
I 99 132
I 91 73
I 191 45
I 115 187
I 57 127
I 23 103
I 76 139
I 196 1
I 81 158
I 196 157
I 70 108
I 18 176
I 152 129
I 11 8
I 170 199
I 11 154
I 93 21
I 41 126
I 121 118
I 25 87
I 139 10
I 75 20
I 56 52
I 166 29
I 8 50
I 162 137
I 28 179
I 2 134
I 35 189
I 39 159
I 164 51
I 96 70
I 85 157
I 44 85
I 43 130
I 13 164
I 181 139
I 161 146
I 147 91
I 13 17
I 25 31
I 108 142
I 149 172
I 128 79
I 38 131
B 1000
I 83 61
I 60 105
I 40 96
I 156 42
I 41 99
I 120 188
I 182 104
I 113 139
I 46 19
I 84 13
I 133 118
I 151 145
I 193 115
I 123 158
I 178 164
I 44 139
I 21 20
I 151 170
I 99 75
I 46 136
I 32 47
I 20 80
I 43 19
I 42 121
I 190 157
I 165 18
I 23 66
I 37 62
I 1 78
I 109 39
I 20 22
I 11 19
I 147 136
I 63 21
I 7 166
I 198 139
I 176 23
I 170 58
I 198 54
I 14 90
I 123 4
I 134 98
I 53 120
I 86 186
I 121 119
I 130 188
I 39 196
I 43 133
I 152 2
I 46 99
I 184 85
I 83 158
I 148 1
I 101 25
I 126 31
I 49 116
I 89 64
I 134 187
I 95 181
I 3 130
I 110 62
I 72 9
I 90 172
I 28 118
I 118 163
I 162 60
I 164 137
I 26 68
I 25 74
I 91 198
I 6 80
I 0 113
I 32 72
I 144 193
I 98 158
I 176 124
I 27 26
I 119 66
I 136 195
I 154 160
I 194 197
I 54 180
I 191 161
I 83 98
I 152 14
I 102 188
I 54 194
I 128 88
I 47 16
I 20 53
I 189 58
I 127 153
I 13 29
I 148 36
I 133 165
I 139 44
I 115 117
I 51 60
I 198 150
I 193 134
I 3 190
I 33 173
I 95 101
I 63 18
I 5 83
I 193 31
I 183 143
I 160 32
I 122 135
I 84 149
I 135 182
I 19 42
I 103 141
I 74 194
I 194 101
I 146 27
I 188 53
I 39 127
I 126 136
I 141 34
I 69 188
I 77 193
I 173 15
I 41 110
I 149 108
I 58 185
I 142 135
I 30 197
I 123 77
I 192 188
I 105 25
I 7 64
I 182 7
I 118 90
I 152 156
I 161 138
I 170 42
I 44 87
I 98 43
I 57 179
I 125 68
I 84 109
I 109 98
I 3 192
I 67 87
I 7 197
I 29 176
I 191 28
I 181 118
I 59 139
I 144 36
I 78 141
I 42 167
I 40 140
I 128 188
I 198 27
I 57 6
I 46 158
I 80 56
I 116 117
I 2 199
I 85 122
I 58 82
I 129 121
I 160 59
I 10 114
I 142 125
I 148 53
I 69 68
I 57 166
I 82 64
I 185 179
I 133 79
I 138 149
I 147 122
I 177 169
I 47 98
I 184 194
I 120 140
I 191 179
I 78 25
I 22 31
I 10 152
I 79 183
I 54 97
I 122 98
I 62 94
I 131 70
I 84 36
I 133 112
I 74 50
I 42 125
I 11 186
I 6 186
I 94 77
I 40 108
I 124 38
I 4 147
I 23 88
I 185 139
I 52 76
I 124 81
I 119 138
I 97 9
I 96 83
I 29 175
I 106 61
I 91 53
I 47 174
I 113 54
I 21 85
I 99 160
I 141 143
I 198 134
I 83 44
I 12 105
I 181 39
I 118 96
I 37 115
I 173 196
I 198 77
I 134 131
I 47 114
I 186 92
I 152 64
I 131 67
I 116 191
I 49 45
I 120 53
I 64 63
I 95 20
I 143 114
I 147 47
I 165 163
I 13 114
I 100 109
I 143 116
I 95 79
I 24 8
I 60 169
I 196 170
I 189 30
I 44 151
I 196 49
I 44 141
I 45 78
I 71 26
I 61 43
I 104 192
I 27 74
I 71 92
I 153 99
I 167 101
I 120 185
I 91 99
I 87 10
I 63 64
I 12 79
I 29 48
I 32 133
I 48 55
I 104 5
I 94 78
I 1 119
I 23 53
I 74 19
I 97 56
I 137 85
I 121 63
I 162 176
I 10 51
I 34 80
I 162 134
I 44 21
I 111 45
I 189 98
I 57 30
I 35 175
I 163 11
I 38 25
I 158 165
I 198 77
I 166 81
I 191 113
I 61 135
I 35 157
I 197 42
