B 1000
D 90 145
D 185 157
D 27 43
D 8 58
D 104 186
D 193 5
D 101 116
D 111 145
D 54 70
D 35 174
D 57 175
D 11 4
D 37 185
D 88 111
D 136 139
D 100 181
D 45 62
D 186 89
D 39 66
D 109 149
D 62 42
D 80 167
D 94 13
D 77 125
D 135 24
D 18 45
D 104 157
D 109 183
D 93 163
D 90 63
D 129 81
D 89 74
D 113 121
D 23 118
D 197 63
D 175 67
D 28 102
D 89 131
D 102 12
D 163 55
D 47 154
D 161 178
D 148 185
D 73 61
D 42 97
D 52 127
D 113 114
D 154 89
D 11 89
D 160 18
D 93 45
D 193 70
D 114 120
D 31 7
D 22 108
D 161 150
D 44 81
D 162 153
D 152 114
D 38 93
D 19 138
D 48 25
D 193 117
D 24 17
D 32 168
D 168 188
D 43 122
D 133 106
D 139 95
D 31 15
B 1000
D 11 64
D 6 193
D 194 121
D 111 91
D 57 198
D 35 75
D 77 59
D 188 64
D 18 195
D 52 55
D 146 24
D 53 146
D 136 194
D 99 145
D 142 178
D 39 78
D 73 50
D 106 182
D 15 31
D 122 198
D 191 158
D 73 44
D 50 15
D 150 6
D 153 87
D 174 104
D 42 143
D 55 32
D 144 29
D 156 192
D 100 181
D 169 165
D 187 149
D 47 40
D 82 97
D 116 42
D 88 112
D 115 143
D 102 89
D 192 176
D 89 93
D 163 175
D 94 105
D 171 159
D 178 71
D 168 32
D 117 103
D 78 117
D 185 52
D 1 45
D 166 171
D 114 111
D 126 180
D 45 125
D 110 192
D 139 58
D 185 130
D 144 31
D 160 83
D 103 175
D 68 59
D 102 164
D 107 45
D 98 42
D 107 70
D 33 193
D 150 126
D 157 151
D 102 171
D 183 5
D 195 38
D 48 134
D 100 58
D 180 77
D 62 198
D 165 134
D 28 77
D 14 56
D 136 96
D 184 143
D 145 86
D 100 86
D 75 88
D 166 67
D 90 189
D 192 181
D 39 27
D 60 64
D 166 153
D 16 103
D 19 109
D 163 180
D 92 167
D 113 91
D 100 193
D 168 77
D 5 183
D 74 84
D 128 42
D 91 125
D 49 114
D 41 49
D 64 156
D 149 97
D 87 108
D 163 180
D 57 85
D 122 196
D 76 194
D 49 157
D 117 6
D 102 140
D 33 98
D 190 183
D 60 28
D 191 124
D 36 183
D 115 143
D 130 162
D 48 120
D 184 77
D 103 108
D 104 64
D 195 58
D 150 109
D 134 21
D 141 193
D 8 62
D 123 170
D 20 0
D 121 9
D 170 46
D 138 84
D 179 39
D 6 59
D 73 178
D 192 112
D 177 79
D 48 152
D 183 5
D 11 172
D 41 66
D 192 143
D 133 126
D 186 160
D 150 120
D 36 95
D 57 31
D 174 3
D 0 11
D 128 95
D 188 175
D 12 27
D 99 107
D 87 153
D 182 196
D 170 55
D 183 168
D 9 179
D 74 85
D 167 24
D 0 4
D 35 75
D 144 9
D 181 180
D 3 46
D 13 2
D 62 183
D 17 56
D 5 128
D 154 114
D 91 38
D 186 35
D 6 117
D 135 56
D 196 179
D 56 54
D 85 57
D 167 62
D 116 31
D 73 39
D 24 108
D 99 15
D 14 124
D 129 171
D 162 21
D 32 26
D 106 80
D 83 114
D 109 183
D 31 7
D 94 107
D 181 116
D 51 79
D 132 178
D 41 63
D 101 83
D 49 66
D 30 41
D 13 190
D 130 101
D 185 52
D 180 79
D 87 176
D 138 182
D 153 187
D 11 0
D 133 5
D 163 57
D 187 164
D 156 64
D 0 6
D 192 156
D 132 68
D 165 190
D 136 96
D 194 195
D 51 179
D 121 84
D 81 51
D 84 158
D 137 4
D 114 26
D 44 61
D 188 160
D 122 119
D 84 56
D 21 111
D 49 112
D 168 151
D 131 124
D 160 102
D 190 13
D 53 184
D 132 187
D 120 38
D 58 8
D 10 70
D 187 80
D 12 157
D 18 160
D 152 25
D 11 119
D 170 112
D 11 102
D 93 38
D 41 76
D 121 156
D 25 61
D 139 182
D 75 198
D 56 84
D 166 98
D 8 3
D 162 17
D 28 102
D 2 28
D 35 119
D 39 110
D 164 133
D 96 169
D 85 145
D 44 70
D 50 42
D 130 116
D 164 127
D 139 64
D 145 148
D 106 132
D 89 93
D 152 50
D 25 61
D 108 131
D 149 26
D 128 69
D 38 186
D 83 160
D 38 148
D 105 67
D 96 23
D 174 112
D 176 187
D 35 137
D 64 165
D 136 156
D 161 45
D 155 41
D 84 163
D 133 33
D 151 108
D 193 141
D 123 22
D 178 101
D 44 73
D 21 122
D 151 105
D 99 107
D 46 165
D 183 8
D 47 151
D 80 100
D 176 30
D 132 12
D 42 62
D 190 152
D 165 124
D 23 98
D 140 97
D 62 86
D 78 153
D 39 119
D 22 108
D 19 26
D 136 125
D 21 114
D 166 89
D 193 141
D 79 27
D 46 135
D 38 148
D 94 57
D 142 196
D 27 110
D 61 29
D 19 79
D 120 163
D 186 77
D 119 30
D 75 88
D 64 149
D 188 152
D 43 39
D 152 75
D 46 58
D 184 11
D 83 184
D 174 181
D 1 32
D 63 141
D 91 59
D 46 97
D 2 13
D 102 39
D 134 51
D 15 23
D 181 65
D 130 76
D 38 62
D 48 120
D 141 29
D 165 190
D 61 119
D 177 157
D 173 55
D 60 173
D 137 4
D 68 138
D 74 91
D 198 176
D 80 145
D 113 52
D 72 24
D 193 141
D 158 76
D 182 46
D 80 57
D 156 109
D 9 197
D 39 35
D 140 162
D 133 3
D 117 139
D 63 95
D 106 94
D 96 149
D 111 88
D 79 111
D 170 34
D 3 174
D 40 115
D 133 106
D 38 32
D 42 128
D 33 106
D 155 103
D 43 124
D 152 41
D 142 123
D 198 64
D 137 178
D 134 182
D 190 102
D 173 5
D 120 114
D 67 177
D 187 90
D 180 192
D 6 194
D 100 147
D 160 30
D 122 196
D 84 173
D 135 168
D 195 89
D 42 173
D 141 164
D 194 85
D 101 114
D 27 37
D 53 127
D 127 95
D 136 128
D 34 105
D 188 153
D 193 91
D 133 183
D 60 47
D 132 168
D 195 43
D 123 113
D 142 196
D 30 84
D 123 41
D 76 51
D 188 90
D 25 54
D 64 99
D 7 100
D 90 106
D 156 115
D 138 68
D 42 173
D 56 100
D 121 23
D 98 10
D 57 168
D 125 190
D 84 129
D 159 128
D 98 154
D 192 69
D 151 46
D 5 190
D 121 156
D 140 162
D 136 177
D 84 86
D 59 48
D 135 153
D 66 137
D 1 43
D 9 71
D 40 71
D 87 127
D 166 146
D 139 196
D 95 38
D 46 167
D 80 177
D 115 80
D 117 26
D 199 118
D 122 195
D 82 36
D 121 85
D 105 174
D 138 64
D 10 18
D 142 115
D 117 197
D 53 64
D 127 95
D 69 156
D 174 133
D 99 102
D 146 108
D 35 39
D 27 119
D 49 197
D 96 156
D 144 129
D 71 147
D 104 174
D 9 144
D 183 62
D 153 176
D 78 117
D 22 124
D 10 72
D 159 179
D 183 162
D 131 34
D 20 56
D 83 77
D 151 147
D 16 184
D 83 82
D 131 139
D 148 169
D 194 136
D 188 40
D 6 81
D 94 103
D 40 139
D 124 41
D 4 196
D 23 48
D 185 82
D 52 125
D 124 39
D 119 71
D 97 109
D 95 41
D 29 140
D 47 184
D 40 71
D 44 127
D 122 168
D 47 44
D 113 121
D 21 109
D 99 20
D 141 193
D 198 12
D 83 52
D 12 123
D 181 191
D 118 113
D 37 25
D 173 26
D 198 122
D 134 33
D 47 184
D 186 89
D 152 50
D 131 89
D 116 181
D 49 122
D 120 12
D 64 54
D 116 130
D 20 3
D 114 152
D 47 153
D 163 186
D 114 70
D 109 137
D 116 137
D 79 65
D 8 58
D 169 136
D 170 164
D 47 44
D 183 172
D 71 195
D 27 1
D 157 12
D 132 25
D 188 193
D 33 155
D 127 104
D 142 196
D 81 168
D 33 108
D 10 62
D 48 194
D 101 23
D 193 19
D 39 110
D 12 9
D 29 120
D 32 167
D 48 194
D 112 162
D 34 20
D 152 82
D 16 94
D 111 142
D 23 199
D 74 83
D 97 125
D 137 126
D 121 178
D 136 25
D 176 43
D 51 179
D 80 29
D 134 52
D 21 51
D 45 125
D 98 42
D 30 41
D 175 132
D 11 107
D 25 54
D 165 66
D 77 129
D 81 171
D 113 123
D 135 196
D 157 34
D 42 116
D 3 186
D 103 67
D 45 82
D 101 116
D 161 30
D 4 169
D 99 118
D 104 155
D 175 179
D 115 33
D 153 162
D 4 44
D 129 171
D 107 127
D 106 43
D 69 73
D 137 66
D 84 10
D 73 122
D 166 84
D 17 162
D 135 179
D 102 140
D 6 146
D 85 188
D 135 15
D 84 8
D 24 51
D 137 90
D 61 29
D 182 88
D 13 197
D 30 47
D 82 148
D 166 89
D 119 27
D 103 108
D 119 11
D 58 176
D 83 161
D 120 150
D 174 181
D 23 76
D 71 51
D 17 122
D 194 9
D 51 192
D 193 61
D 192 142
D 34 109
D 182 57
D 136 148
D 3 120
D 54 65
D 162 50
D 184 62
D 120 5
D 36 126
D 87 158
D 125 91
D 18 143
D 139 70
D 20 187
D 161 25
D 113 98
D 135 57
D 192 156
D 173 5
D 181 19
D 188 175
D 51 21
D 171 72
D 45 18
D 102 12
D 11 89
D 125 72
D 7 176
D 97 11
D 125 48
D 82 60
D 21 125
D 168 77
D 91 50
D 59 3
D 26 195
D 86 193
D 6 29
D 12 191
D 80 76
D 110 103
D 65 32
D 132 49
D 42 124
D 113 123
D 14 65
D 32 168
D 37 83
D 28 150
D 103 89
D 86 31
D 18 76
D 182 106
D 28 59
D 33 1
D 130 175
D 42 62
D 133 40
D 120 152
D 192 69
D 52 97
D 2 166
D 67 147
D 173 101
D 23 97
D 35 137
D 164 44
D 193 121
D 177 30
D 135 95
D 14 93
D 197 111
D 95 117
D 46 156
D 53 19
D 121 30
D 119 24
D 136 58
D 113 120
D 90 86
D 121 77
D 79 185
D 138 197
D 52 83
D 152 84
D 1 47
D 62 15
D 27 52
D 182 199
D 112 174
D 125 45
D 44 10
D 110 149
D 65 190
D 64 40
D 90 145
D 50 73
D 134 95
D 109 156
D 18 104
D 117 190
D 65 30
D 99 26
D 24 127
D 172 176
D 6 31
D 53 31
D 164 140
D 147 68
D 161 45
D 55 31
D 95 93
D 20 178
D 95 38
D 186 91
D 68 36
D 2 73
D 186 124
D 49 170
D 196 179
D 134 11
D 143 147
D 126 36
D 29 71
D 167 24
D 4 29
D 194 133
D 175 77
D 121 84
D 27 151
D 188 32
D 193 50
D 148 40
D 10 95
D 16 120
D 164 133
D 43 6
D 130 73
D 91 113
D 27 6
D 195 110
D 59 148
D 154 139
D 196 25
D 1 51
D 146 136
D 10 76
D 6 176
D 25 144
D 195 166
D 117 169
D 85 188
D 137 80
D 37 185
D 186 132
D 140 123
D 21 37
D 169 148
D 1 30
D 78 95
D 135 37
D 91 59
D 32 55
D 86 69
D 195 166
D 0 23
D 59 91
D 119 35
D 42 185
D 59 91
D 176 171
D 35 174
D 175 159
D 46 43
D 187 193
D 3 142
D 30 15
D 101 144
D 153 162
D 37 36
D 18 0
D 64 168
D 107 114
D 46 3
D 86 178
D 2 65
D 19 53
D 39 120
D 108 146
D 42 84
D 1 45
D 26 72
D 71 118
D 161 183
D 181 156
D 3 29
D 52 185
D 75 184
D 181 88
D 40 188
D 131 95
D 152 189
D 28 77
D 5 193
D 124 135
D 108 73
D 116 48
D 171 26
D 86 145
D 129 29
D 138 68
D 197 13
D 190 173
D 5 148
D 15 33
D 55 54
D 189 45
D 183 162
D 129 99
D 91 81
D 69 155
D 15 30
D 26 154
D 95 100
D 52 114
D 67 54
D 133 183
D 88 19
D 44 164
D 130 106
D 196 75
D 95 62
D 27 59
D 180 138
D 56 126
D 80 129
D 75 63
D 3 11
D 140 164
D 87 53
D 48 125
D 78 165
D 153 38
D 2 7
D 95 62
D 80 160
D 1 38
D 86 73
D 32 158
D 122 17
D 177 119
D 84 163
D 141 191
D 121 85
D 154 89
D 142 28
D 126 137
D 65 143
D 127 180
D 109 161
D 82 24
D 183 22
D 184 47
D 152 149
D 46 167
D 7 58
D 128 172
D 129 196
D 25 44
D 161 44
D 6 150
D 2 27
D 174 30
D 192 156
D 16 111
D 87 159
D 126 133
D 6 92
D 68 36
D 156 46
D 89 105
D 0 14
D 144 101
D 40 189
D 136 95
D 165 103
D 25 181
D 16 96
D 145 48
D 64 124
D 147 138
D 77 154
D 65 90
D 160 136
D 101 134
D 5 197
D 119 84
D 159 127
D 36 142
D 50 98
D 1 50
D 184 143
D 189 172
D 14 76
D 181 191
D 151 66
D 181 106
D 5 173
D 45 29
D 97 43
D 137 197
D 178 146
D 34 84
D 69 60
D 157 101
D 141 193
D 22 160
D 170 105
D 178 108
D 63 19
D 83 87
D 136 169
D 103 178
D 146 169
D 167 80
D 105 67
D 67 36
D 130 162
D 167 76
D 143 127
D 20 34
D 29 43
D 124 132
D 56 20
D 183 111
D 115 142
D 56 122
D 160 18
D 133 71
D 175 67
D 141 165
D 0 16
D 86 159
D 49 1
D 40 65
D 142 178
D 104 64
D 40 115
D 189 103
B 1000
D 13 5
D 139 68
D 170 105
D 32 168
D 160 126
D 106 163
D 3 1
D 144 60
D 14 183
D 181 180
D 140 97
D 50 1
D 74 83
D 31 96
D 104 181
D 36 65
D 125 45
D 158 34
D 155 129
D 144 157
D 14 190
D 44 66
D 20 42
D 32 192
D 196 136
D 130 162
D 98 143
D 43 154
D 181 137
D 32 56
D 54 65
D 49 170
D 141 79
D 81 2
D 50 190
D 115 33
D 43 184
D 13 190
D 196 73
D 86 74
D 102 164
D 50 90
D 166 120
D 173 42
D 178 161
D 187 73
D 122 61
D 110 199
D 130 76
D 1 49
D 129 101
D 41 163
D 53 184
D 32 56
D 139 136
D 72 134
D 39 67
D 69 51
D 96 92
D 69 198
D 153 52
D 2 146
D 58 8
D 12 179
D 184 51
D 0 16
D 69 163
D 79 173
D 129 58
D 174 55
D 94 68
D 132 187
D 197 9
D 88 125
D 188 32
D 52 152
D 183 24
D 194 44
D 178 155
D 191 141
D 95 30
D 108 49
D 196 155
D 189 70
D 159 82
D 164 26
D 35 146
D 93 185
D 24 105
D 158 87
D 35 49
D 113 123
D 100 44
D 191 92
D 120 95
D 30 110
D 183 24
D 54 73
D 46 182
D 16 97
D 155 41
D 17 194
D 156 73
D 42 38
D 20 99
D 101 185
D 160 80
D 37 7
D 138 195
D 39 119
D 87 153
D 186 89
D 84 33
D 4 62
D 48 42
D 76 14
D 176 129
D 10 68
D 196 75
D 55 11
D 174 73
D 150 83
D 91 110
D 39 78
D 161 183
D 160 161
D 189 89
D 128 3
D 8 26
D 69 86
D 169 22
D 192 112
D 120 123
D 56 58
D 112 33
D 3 29
D 94 112
D 164 170
D 135 172
D 49 92
D 130 101
D 180 18
D 91 186
D 60 28
D 104 129
D 197 63
D 127 87
D 149 26
D 180 68
D 150 155
D 28 142
D 109 72
D 65 30
D 112 19
D 185 157
D 11 57
D 116 34
D 25 161
D 195 110
D 148 172
D 106 133
D 5 120
D 162 67
D 157 18
D 182 130
D 132 159
D 154 98
D 114 101
D 186 47
D 95 30
D 34 194
D 6 194
D 54 30
D 114 139
D 140 161
D 126 117
D 165 107
D 77 102
D 55 126
D 123 142
D 106 154
D 197 93
D 72 122
D 133 3
D 39 78
D 115 47
D 17 194
D 93 86
D 141 191
D 113 124
D 13 67
D 192 143
D 46 95
D 80 59
D 77 96
D 157 128
D 178 108
D 125 48
D 70 193
D 11 92
D 174 35
D 165 161
D 119 115
D 118 101
D 4 187
D 50 36
D 11 113
D 12 135
D 93 60
D 88 17
D 115 181
D 49 124
D 67 47
D 9 160
D 59 68
D 155 103
D 141 37
D 51 69
D 171 72
D 14 182
D 182 124
D 195 50
D 39 78
D 142 180
D 163 140
D 11 99
D 190 71
D 33 184
D 131 136
D 167 38
D 146 6
D 44 191
D 100 122
D 174 26
D 155 75
D 37 139
D 108 69
D 20 38
D 124 165
D 47 128
D 140 132
D 42 50
D 116 173
D 93 84
D 165 187
D 140 36
D 198 153
D 165 78
D 115 46
D 91 48
D 182 44
D 33 122
D 117 62
D 37 130
D 41 147
D 159 2
D 151 37
D 57 47
D 66 84
D 33 84
D 177 80
D 141 79
D 124 165
D 108 11
D 125 21
D 54 66
D 179 135
D 55 110
D 95 139
D 67 81
D 23 106
D 11 107
D 122 72
D 179 38
D 154 13
D 25 44
D 24 83
D 57 26
D 55 11
D 139 93
D 5 172
D 71 58
D 82 97
D 16 190
D 173 190
D 122 157
D 172 50
D 42 38
D 174 196
D 93 81
D 199 181
D 17 140
D 85 4
D 102 64
D 23 29
D 0 21
D 141 189
D 189 134
D 31 55
D 42 143
D 84 45
D 121 178
D 91 50
D 123 110
D 90 94
D 57 178
D 93 96
D 71 40
D 123 110
D 155 33
D 111 91
D 17 140
D 126 56
D 3 20
D 47 60
D 113 116
D 29 129
D 48 59
D 20 99
D 198 191
D 12 102
D 144 125
D 139 35
D 178 108
D 78 193
D 82 5
D 198 75
D 48 93
D 126 19
D 130 71
D 130 52
D 131 161
D 101 114
D 188 173
D 73 54
D 12 24
D 171 129
D 168 174
D 150 109
D 130 159
D 30 127
D 127 52
D 33 112
D 147 85
D 52 83
D 176 76
D 117 190
D 24 105
D 75 192
D 168 119
D 85 126
D 170 55
D 59 150
D 94 70
D 45 156
D 50 36
D 73 178
D 19 145
D 49 55
D 164 181
D 4 181
D 170 96
D 5 162
D 95 78
D 60 75
D 176 129
D 9 59
D 18 45
D 10 98
D 95 50
D 153 78
D 77 14
D 132 13
D 158 155
D 71 67
D 193 33
D 163 194
D 63 54
D 64 123
D 198 125
D 166 180
D 143 157
D 42 48
D 116 23
D 52 125
D 45 62
D 123 170
D 196 73
D 186 124
D 8 120
D 78 193
D 194 13
D 84 79
D 63 197
D 34 85
D 188 32
D 149 29
D 78 119
D 126 150
D 74 87
D 106 90
D 85 65
D 82 45
D 177 67
D 121 84
D 174 64
D 191 82
D 39 102
D 144 150
D 173 42
D 67 158
D 140 17
D 1 32
D 127 110
D 62 153
D 190 195
D 20 178
D 178 130
D 10 8
D 15 115
D 186 48
D 0 19
D 158 157
D 67 55
D 170 105
D 145 39
D 140 123
D 151 88
D 44 41
D 135 24
D 158 84
D 34 72
D 66 151
D 159 145
D 89 154
D 21 125
D 25 199
D 152 149
D 114 116
D 74 92
D 9 18
D 47 186
D 60 173
D 66 169
D 55 31
D 162 156
D 162 182
D 154 26
D 161 44
D 155 64
D 133 194
D 165 2
D 117 124
D 183 5
D 125 190
D 25 181
D 148 73
D 172 2
D 185 183
D 95 38
D 151 104
D 102 164
D 68 139
D 40 19
D 1 39
D 62 163
D 59 77
D 87 20
D 190 65
D 26 100
D 46 69
D 3 109
D 139 95
D 157 39
D 195 131
D 149 58
D 190 13
D 63 56
D 169 196
D 191 82
D 179 178
D 13 192
D 144 19
D 113 121
D 148 46
D 52 4
D 48 185
D 51 76
D 1 14
D 32 90
D 96 92
D 192 174
D 30 86
D 42 14
D 115 113
D 49 157
D 103 110
D 151 149
D 16 184
D 105 89
D 139 182
D 38 46
D 147 72
D 107 164
D 93 90
D 184 60
D 132 106
D 162 112
D 143 29
D 149 123
D 32 1
D 10 26
D 26 10
D 153 106
D 102 108
D 94 103
D 195 63
D 196 132
D 199 25
D 47 142
D 152 84
D 20 156
D 23 196
D 165 187
D 145 86
D 157 150
D 64 53
D 57 182
D 155 170
D 13 8
D 64 188
D 31 96
D 25 181
D 30 121
D 145 111
D 123 140
D 148 5
D 67 158
D 50 79
D 128 83
D 42 98
D 178 198
D 21 40
D 39 119
D 130 95
D 127 114
D 26 66
D 50 195
D 37 145
D 31 6
D 16 174
D 49 35
D 44 127
D 112 33
D 49 75
D 43 121
D 65 90
D 61 166
D 102 100
D 95 129
D 158 32
D 108 106
D 21 11
D 55 171
D 82 24
D 126 57
D 150 126
D 5 13
D 27 48
D 47 137
D 167 46
D 144 188
D 55 170
D 27 39
D 145 189
D 125 39
D 35 109
D 158 34
D 147 195
D 150 153
D 115 171
D 113 124
D 45 151
D 138 173
D 114 83
D 180 19
D 2 181
D 191 154
D 157 144
D 137 177
D 23 145
D 68 31
D 85 105
D 82 175
D 65 146
D 39 120
D 50 36
D 134 21
D 62 117
D 84 94
D 98 150
D 97 23
D 49 16
D 126 26
D 179 196
D 21 111
D 180 67
D 66 59
D 183 172
D 71 9
D 39 36
D 72 68
D 33 1
D 150 121
D 108 106
D 11 4
D 167 18
D 88 125
D 18 5
D 79 159
D 85 161
D 75 44
D 68 4
D 63 197
D 70 193
D 91 113
D 92 195
D 117 139
D 197 26
D 192 106
D 42 20
D 161 183
D 46 127
D 110 30
D 74 76
D 7 174
D 1 51
D 47 1
D 38 167
D 82 7
D 149 187
D 28 150
D 98 35
D 43 27
D 115 189
D 184 143
D 119 30
D 80 76
D 122 170
D 13 197
D 169 112
D 124 199
D 77 5
D 22 160
D 93 90
D 68 164
D 34 170
D 9 146
D 69 108
D 107 186
D 142 70
D 123 64
D 109 138
D 127 79
D 90 30
D 23 145
D 137 35
D 145 119
D 6 79
D 105 64
D 138 173
D 143 155
D 133 194
D 24 26
D 174 38
D 94 48
D 85 74
D 77 125
D 140 162
D 171 81
D 74 79
D 59 54
D 17 88
D 162 61
D 7 126
D 61 190
D 185 183
D 183 168
D 70 198
D 152 188
D 140 132
D 119 189
D 101 39
D 66 83
D 97 198
D 191 60
D 106 182
D 120 113
D 73 10
D 119 157
D 29 121
D 91 113
D 77 124
D 162 196
D 30 71
D 168 64
D 69 108
D 72 165
D 7 158
D 150 60
D 96 92
D 53 64
D 50 132
D 138 147
D 94 104
D 151 105
D 110 131
D 184 11
D 101 195
D 95 129
D 66 134
D 121 75
D 64 60
D 21 56
D 115 134
D 172 9
D 182 162
D 166 71
D 80 122
D 115 145
D 17 194
D 182 142
D 104 18
D 41 130
D 57 188
D 85 96
D 87 83
D 138 173
D 181 164
D 89 180
D 149 41
D 97 125
D 101 116
D 144 51
D 180 162
D 167 143
D 73 86
D 49 66
D 119 11
D 179 49
D 183 133
D 37 25
D 13 101
D 175 56
D 98 39
D 187 3
D 198 178
D 120 95
D 32 58
D 13 0
D 114 116
D 187 167
D 117 78
D 174 7
D 67 27
D 4 187
D 47 154
D 127 175
D 189 45
D 125 25
D 8 74
D 106 15
D 139 120
D 38 179
D 24 20
D 83 189
D 80 38
D 100 9
D 91 186
D 71 199
D 183 51
D 82 152
D 178 86
D 62 99
D 159 145
D 121 150
D 95 62
D 123 61
D 174 196
D 175 159
D 199 196
D 59 48
D 26 195
D 3 174
D 194 195
D 152 41
D 37 79
D 183 8
D 97 23
D 47 108
D 101 22
D 196 52
D 0 7
D 37 83
D 168 27
D 67 54
D 54 31
D 124 71
D 188 164
D 125 21
D 5 13
D 151 107
D 48 105
D 176 87
D 165 46
D 100 56
D 66 41
D 111 79
D 48 92
D 49 108
D 73 44
D 49 112
D 3 20
D 97 179
D 115 77
D 195 165
D 82 189
D 119 22
D 74 56
D 135 168
D 95 135
D 119 39
D 102 86
D 88 17
D 13 192
D 80 57
D 132 168
D 148 29
D 60 197
D 162 175
D 133 5
D 70 94
D 5 119
D 156 173
D 35 171
D 97 88
D 46 38
D 165 124
D 149 96
D 149 62
D 189 63
D 61 165
D 188 85
D 24 42
D 116 114
D 98 95
D 178 71
D 22 169
D 60 69
D 22 76
D 71 40
D 24 154
D 16 111
D 10 44
D 128 103
D 109 35
D 170 5
D 62 167
D 53 116
D 110 167
D 156 46
D 90 65
D 160 26
D 161 193
D 151 133
D 78 43
D 112 124
D 166 180
D 14 93
D 109 3
D 12 139
D 11 57
D 156 53
D 182 57
D 3 76
D 135 139
D 81 44
D 84 3
D 43 46
D 104 8
D 116 113
D 143 167
D 155 73
D 170 149
D 7 158
D 169 151
D 130 182
D 103 94
D 194 43
D 52 125
D 78 20
D 179 38
D 78 39
D 32 58
D 192 13
D 32 26
D 193 117
D 123 156
D 8 169
D 103 72
D 7 176
D 125 48
D 170 81
D 159 165
D 17 194
D 182 56
D 153 101
D 167 62
D 128 70
D 29 45
D 125 155
D 128 85
D 157 76
D 22 183
D 3 164
D 196 75
D 198 125
D 20 32
D 15 78
D 15 99
D 103 189
D 106 109
D 101 39
D 107 81
D 172 157
D 58 81
D 121 30
D 179 8
D 57 178
D 54 58
D 41 163
D 73 156
D 54 61
D 43 78
D 155 123
D 16 168
D 22 162
D 52 34
D 103 72
D 158 86
D 48 104
D 106 182
D 122 17
D 66 33
D 189 152
D 140 123
D 72 134
D 87 20
D 86 96
D 76 23
D 73 121
D 96 152
D 92 197
D 69 7
D 47 67
D 113 60
D 85 96
D 32 58
D 24 70
D 36 115
D 21 57
D 193 61
D 81 93
D 108 103
D 128 3
D 168 183
D 116 173
D 127 24
D 111 126
D 84 152
D 119 184
D 22 45
D 132 140
D 117 26
D 125 45
D 194 11
D 132 55
D 149 48
D 78 24
D 190 165
D 192 13
D 12 179
D 9 52
D 20 48
D 86 63
D 143 98
D 12 70
D 19 107
D 134 67
D 93 165
B 1000
D 180 167
D 98 48
D 8 84
D 87 150
D 179 56
D 177 130
D 76 22
D 198 191
D 57 21
D 38 93
D 107 164
D 167 79
D 52 27
D 33 171
D 84 10
D 159 132
D 84 21
D 48 23
D 78 95
D 6 81
D 21 108
D 26 0
D 187 20
D 194 177
D 114 70
D 84 151
D 152 75
D 125 39
D 46 69
D 132 187
D 35 106
D 58 129
D 128 51
D 116 23
D 13 101
D 156 20
D 160 30
D 193 63
D 73 178
D 160 126
D 34 102
D 177 130
D 123 156
D 133 183
D 96 21
D 158 12
D 181 88
D 45 156
D 175 179
D 138 66
D 172 15
D 118 199
D 0 27
D 126 131
D 148 4
D 145 119
D 70 116
D 137 157
D 136 25
D 152 68
D 195 159
D 91 119
D 66 173
D 102 64
D 71 76
D 60 47
D 126 148
D 50 110
D 142 49
D 117 30
D 41 94
D 176 112
D 93 134
D 31 52
D 77 125
D 76 48
D 150 24
D 194 9
D 190 125
D 33 185
D 24 157
D 104 146
D 85 89
D 140 71
D 48 186
D 128 187
D 30 64
D 17 140
D 61 168
D 152 72
D 66 98
D 45 107
D 152 114
D 35 58
D 89 38
D 179 190
D 74 76
D 2 90
D 47 108
D 73 99
D 87 83
D 135 179
D 168 62
D 50 193
D 112 125
D 91 125
D 5 91
D 88 79
D 130 182
D 161 160
D 61 122
D 93 163
D 158 59
D 7 100
D 128 163
D 42 20
D 5 119
D 99 4
D 76 154
D 99 11
D 198 162
D 131 21
D 69 51
D 192 143
D 9 77
D 40 156
D 33 184
D 141 189
D 146 59
D 34 52
D 148 59
D 169 136
D 112 159
D 20 58
D 52 55
D 57 80
D 30 137
D 65 79
D 15 99
D 177 88
D 87 184
D 158 33
D 190 180
D 146 123
D 31 76
D 133 26
D 177 182
D 27 15
D 2 90
D 112 49
D 104 94
D 41 124
D 151 66
D 29 90
D 152 82
D 107 165
D 171 165
D 199 196
D 117 126
D 36 126
D 48 42
D 172 51
D 154 46
D 176 129
D 65 183
D 91 64
D 131 139
D 52 45
D 180 190
D 87 176
D 120 12
D 40 114
D 105 65
D 95 133
D 73 174
D 137 90
D 0 6
D 49 66
D 93 134
D 174 148
D 82 132
D 106 156
D 103 72
D 60 88
D 152 149
D 191 92
D 169 66
D 106 128
D 175 198
D 51 134
D 13 192
D 190 41
D 190 169
D 3 45
D 11 187
D 163 180
D 160 139
D 53 87
D 66 173
D 25 75
D 194 93
D 63 75
D 53 78
D 80 169
D 172 186
D 167 46
D 101 173
D 73 61
D 129 176
D 97 198
D 60 50
D 47 1
D 163 57
D 26 133
D 42 185
D 75 88
D 193 76
D 44 77
D 120 64
D 126 85
D 90 94
D 71 41
D 82 123
D 123 64
D 1 8
D 64 198
D 100 116
D 118 71
D 105 43
D 17 123
D 147 41
D 128 158
D 142 71
D 36 65
D 173 102
D 66 124
D 154 86
D 56 84
D 120 126
D 20 99
D 65 71
D 114 157
D 22 46
D 44 56
D 108 170
D 43 39
D 45 56
D 143 11
D 125 27
D 99 198
D 77 5
D 74 38
D 176 196
D 135 160
D 46 165
D 176 20
D 116 21
D 179 127
D 117 103
D 185 35
